Observation period,Clear sky GHI
2023-09-21T10:39:00.0/2023-09-21T10:40:00.0,787.224
2023-09-21T10:40:00.0/2023-09-21T10:41:00.0,786.7560000000001
2023-09-21T10:41:00.0/2023-09-21T10:42:00.0,786.27
2023-09-21T10:42:00.0/2023-09-21T10:43:00.0,785.766
2023-09-21T10:43:00.0/2023-09-21T10:44:00.0,785.25
2023-09-21T10:44:00.0/2023-09-21T10:45:00.0,784.71
2023-09-21T10:45:00.0/2023-09-21T10:46:00.0,784.158
2023-09-21T10:46:00.0/2023-09-21T10:47:00.0,783.588
2023-09-21T10:47:00.0/2023-09-21T10:48:00.0,782.9939999999999
2023-09-21T10:48:00.0/2023-09-21T10:49:00.0,782.3879999999999
2023-09-21T10:49:00.0/2023-09-21T10:50:00.0,781.764
2023-09-21T10:50:00.0/2023-09-21T10:51:00.0,781.116
2023-09-21T10:51:00.0/2023-09-21T10:52:00.0,780.456
2023-09-21T10:52:00.0/2023-09-21T10:53:00.0,779.778
2023-09-21T10:53:00.0/2023-09-21T10:54:00.0,779.082
2023-09-21T10:54:00.0/2023-09-21T10:55:00.0,778.3679999999999
2023-09-21T10:55:00.0/2023-09-21T10:56:00.0,777.6419999999999
2023-09-21T10:56:00.0/2023-09-21T10:57:00.0,776.892
2023-09-21T10:57:00.0/2023-09-21T10:58:00.0,776.124
2023-09-21T10:58:00.0/2023-09-21T10:59:00.0,775.3439999999999
2023-09-21T10:59:00.0/2023-09-21T11:00:00.0,774.5400000000001
2023-09-21T11:00:00.0/2023-09-21T11:01:00.0,773.724
2023-09-21T11:01:00.0/2023-09-21T11:02:00.0,772.884
2023-09-21T11:02:00.0/2023-09-21T11:03:00.0,772.032
2023-09-21T11:03:00.0/2023-09-21T11:04:00.0,771.162
2023-09-21T11:04:00.0/2023-09-21T11:05:00.0,770.274
2023-09-21T11:05:00.0/2023-09-21T11:06:00.0,769.368
2023-09-21T11:06:00.0/2023-09-21T11:07:00.0,768.444
2023-09-21T11:07:00.0/2023-09-21T11:08:00.0,767.5020000000001
2023-09-21T11:08:00.0/2023-09-21T11:09:00.0,766.548
2023-09-21T11:09:00.0/2023-09-21T11:10:00.0,765.5699999999999
2023-09-21T11:10:00.0/2023-09-21T11:11:00.0,764.58
2023-09-21T11:11:00.0/2023-09-21T11:12:00.0,763.572
2023-09-21T11:12:00.0/2023-09-21T11:13:00.0,762.54
2023-09-21T11:13:00.0/2023-09-21T11:14:00.0,761.496
2023-09-21T11:14:00.0/2023-09-21T11:15:00.0,760.434
2023-09-21T11:15:00.0/2023-09-21T11:16:00.0,759.36
2023-09-21T11:16:00.0/2023-09-21T11:17:00.0,758.2620000000001
2023-09-21T11:17:00.0/2023-09-21T11:18:00.0,757.1519999999999
2023-09-21T11:18:00.0/2023-09-21T11:19:00.0,756.018
2023-09-21T11:19:00.0/2023-09-21T11:20:00.0,754.8720000000001
2023-09-21T11:20:00.0/2023-09-21T11:21:00.0,753.708
2023-09-21T11:21:00.0/2023-09-21T11:22:00.0,752.526
2023-09-21T11:22:00.0/2023-09-21T11:23:00.0,751.326
2023-09-21T11:23:00.0/2023-09-21T11:24:00.0,750.1139999999999
2023-09-21T11:24:00.0/2023-09-21T11:25:00.0,748.8779999999999
2023-09-21T11:25:00.0/2023-09-21T11:26:00.0,747.63
2023-09-21T11:26:00.0/2023-09-21T11:27:00.0,746.3639999999999
2023-09-21T11:27:00.0/2023-09-21T11:28:00.0,745.0799999999999
2023-09-21T11:28:00.0/2023-09-21T11:29:00.0,743.784
2023-09-21T11:29:00.0/2023-09-21T11:30:00.0,742.4639999999999
2023-09-21T11:30:00.0/2023-09-21T11:31:00.0,741.132
2023-09-21T11:31:00.0/2023-09-21T11:32:00.0,739.782
2023-09-21T11:32:00.0/2023-09-21T11:33:00.0,738.414
2023-09-21T11:33:00.0/2023-09-21T11:34:00.0,737.028
2023-09-21T11:34:00.0/2023-09-21T11:35:00.0,735.63
2023-09-21T11:35:00.0/2023-09-21T11:36:00.0,734.214
2023-09-21T11:36:00.0/2023-09-21T11:37:00.0,732.78
2023-09-21T11:37:00.0/2023-09-21T11:38:00.0,731.328
2023-09-21T11:38:00.0/2023-09-21T11:39:00.0,729.8580000000001
2023-09-21T11:39:00.0/2023-09-21T11:40:00.0,728.376
2023-09-21T11:40:00.0/2023-09-21T11:41:00.0,726.876
2023-09-21T11:41:00.0/2023-09-21T11:42:00.0,725.358
2023-09-21T11:42:00.0/2023-09-21T11:43:00.0,723.828
2023-09-21T11:43:00.0/2023-09-21T11:44:00.0,722.28
2023-09-21T11:44:00.0/2023-09-21T11:45:00.0,720.708
2023-09-21T11:45:00.0/2023-09-21T11:46:00.0,719.13
2023-09-21T11:46:00.0/2023-09-21T11:47:00.0,717.528
2023-09-21T11:47:00.0/2023-09-21T11:48:00.0,715.914
2023-09-21T11:48:00.0/2023-09-21T11:49:00.0,714.282
2023-09-21T11:49:00.0/2023-09-21T11:50:00.0,712.638
2023-09-21T11:50:00.0/2023-09-21T11:51:00.0,710.97
2023-09-21T11:51:00.0/2023-09-21T11:52:00.0,709.296
2023-09-21T11:52:00.0/2023-09-21T11:53:00.0,707.5980000000001
2023-09-21T11:53:00.0/2023-09-21T11:54:00.0,705.8879999999999
2023-09-21T11:54:00.0/2023-09-21T11:55:00.0,704.1600000000001
2023-09-21T11:55:00.0/2023-09-21T11:56:00.0,702.414
2023-09-21T11:56:00.0/2023-09-21T11:57:00.0,700.656
2023-09-21T11:57:00.0/2023-09-21T11:58:00.0,698.88
2023-09-21T11:58:00.0/2023-09-21T11:59:00.0,697.086
2023-09-21T11:59:00.0/2023-09-21T12:00:00.0,695.28
2023-09-21T12:00:00.0/2023-09-21T12:01:00.0,693.516
2023-09-21T12:01:00.0/2023-09-21T12:02:00.0,691.788
2023-09-21T12:02:00.0/2023-09-21T12:03:00.0,690.054
2023-09-21T12:03:00.0/2023-09-21T12:04:00.0,688.296
2023-09-21T12:04:00.0/2023-09-21T12:05:00.0,686.526
2023-09-21T12:05:00.0/2023-09-21T12:06:00.0,684.738
2023-09-21T12:06:00.0/2023-09-21T12:07:00.0,682.9380000000001
2023-09-21T12:07:00.0/2023-09-21T12:08:00.0,681.12
2023-09-21T12:08:00.0/2023-09-21T12:09:00.0,679.29
2023-09-21T12:09:00.0/2023-09-21T12:10:00.0,677.442
2023-09-21T12:10:00.0/2023-09-21T12:11:00.0,675.582
2023-09-21T12:11:00.0/2023-09-21T12:12:00.0,673.6980000000001
2023-09-21T12:12:00.0/2023-09-21T12:13:00.0,671.808
2023-09-21T12:13:00.0/2023-09-21T12:14:00.0,669.9
2023-09-21T12:14:00.0/2023-09-21T12:15:00.0,667.9739999999999
2023-09-21T12:15:00.0/2023-09-21T12:16:00.0,666.0360000000001
2023-09-21T12:16:00.0/2023-09-21T12:17:00.0,664.086
2023-09-21T12:17:00.0/2023-09-21T12:18:00.0,662.112
2023-09-21T12:18:00.0/2023-09-21T12:19:00.0,660.1320000000001
2023-09-21T12:19:00.0/2023-09-21T12:20:00.0,658.134
2023-09-21T12:20:00.0/2023-09-21T12:21:00.0,656.1179999999999
2023-09-21T12:21:00.0/2023-09-21T12:22:00.0,654.09
2023-09-21T12:22:00.0/2023-09-21T12:23:00.0,652.05
2023-09-21T12:23:00.0/2023-09-21T12:24:00.0,649.992
2023-09-21T12:24:00.0/2023-09-21T12:25:00.0,647.922
2023-09-21T12:25:00.0/2023-09-21T12:26:00.0,645.834
2023-09-21T12:26:00.0/2023-09-21T12:27:00.0,643.7339999999999
2023-09-21T12:27:00.0/2023-09-21T12:28:00.0,641.616
2023-09-21T12:28:00.0/2023-09-21T12:29:00.0,639.486
2023-09-21T12:29:00.0/2023-09-21T12:30:00.0,637.344
2023-09-21T12:30:00.0/2023-09-21T12:31:00.0,635.184
2023-09-21T12:31:00.0/2023-09-21T12:32:00.0,633.0120000000001
2023-09-21T12:32:00.0/2023-09-21T12:33:00.0,630.822
2023-09-21T12:33:00.0/2023-09-21T12:34:00.0,628.626
2023-09-21T12:34:00.0/2023-09-21T12:35:00.0,626.412
2023-09-21T12:35:00.0/2023-09-21T12:36:00.0,624.1800000000001
2023-09-21T12:36:00.0/2023-09-21T12:37:00.0,621.936
2023-09-21T12:37:00.0/2023-09-21T12:38:00.0,619.68
2023-09-21T12:38:00.0/2023-09-21T12:39:00.0,617.412
2023-09-21T12:39:00.0/2023-09-21T12:40:00.0,615.126
2023-09-21T12:40:00.0/2023-09-21T12:41:00.0,612.8280000000001
2023-09-21T12:41:00.0/2023-09-21T12:42:00.0,610.5120000000001
2023-09-21T12:42:00.0/2023-09-21T12:43:00.0,608.1899999999999
2023-09-21T12:43:00.0/2023-09-21T12:44:00.0,605.85
2023-09-21T12:44:00.0/2023-09-21T12:45:00.0,603.4979999999999
2023-09-21T12:45:00.0/2023-09-21T12:46:00.0,601.134
2023-09-21T12:46:00.0/2023-09-21T12:47:00.0,598.7520000000001
2023-09-21T12:47:00.0/2023-09-21T12:48:00.0,596.358
2023-09-21T12:48:00.0/2023-09-21T12:49:00.0,593.952
2023-09-21T12:49:00.0/2023-09-21T12:50:00.0,591.534
2023-09-21T12:50:00.0/2023-09-21T12:51:00.0,589.104
2023-09-21T12:51:00.0/2023-09-21T12:52:00.0,586.656
2023-09-21T12:52:00.0/2023-09-21T12:53:00.0,584.202
2023-09-21T12:53:00.0/2023-09-21T12:54:00.0,581.7299999999999
2023-09-21T12:54:00.0/2023-09-21T12:55:00.0,579.246
2023-09-21T12:55:00.0/2023-09-21T12:56:00.0,576.75
2023-09-21T12:56:00.0/2023-09-21T12:57:00.0,574.2420000000001
2023-09-21T12:57:00.0/2023-09-21T12:58:00.0,571.722
2023-09-21T12:58:00.0/2023-09-21T12:59:00.0,569.184
2023-09-21T12:59:00.0/2023-09-21T13:00:00.0,566.6400000000001
2023-09-21T13:00:00.0/2023-09-21T13:01:00.0,564.0780000000001
2023-09-21T13:01:00.0/2023-09-21T13:02:00.0,561.51
2023-09-21T13:02:00.0/2023-09-21T13:03:00.0,558.924
2023-09-21T13:03:00.0/2023-09-21T13:04:00.0,556.326
2023-09-21T13:04:00.0/2023-09-21T13:05:00.0,553.722
2023-09-21T13:05:00.0/2023-09-21T13:06:00.0,551.1
2023-09-21T13:06:00.0/2023-09-21T13:07:00.0,548.466
2023-09-21T13:07:00.0/2023-09-21T13:08:00.0,545.8259999999999
2023-09-21T13:08:00.0/2023-09-21T13:09:00.0,543.168
2023-09-21T13:09:00.0/2023-09-21T13:10:00.0,540.498
2023-09-21T13:10:00.0/2023-09-21T13:11:00.0,537.822
2023-09-21T13:11:00.0/2023-09-21T13:12:00.0,535.1279999999999
2023-09-21T13:12:00.0/2023-09-21T13:13:00.0,532.428
2023-09-21T13:13:00.0/2023-09-21T13:14:00.0,529.716
2023-09-21T13:14:00.0/2023-09-21T13:15:00.0,526.9920000000001
2023-09-21T13:15:00.0/2023-09-21T13:16:00.0,524.25
2023-09-21T13:16:00.0/2023-09-21T13:17:00.0,521.508
2023-09-21T13:17:00.0/2023-09-21T13:18:00.0,518.7479999999999
2023-09-21T13:18:00.0/2023-09-21T13:19:00.0,515.976
2023-09-21T13:19:00.0/2023-09-21T13:20:00.0,513.198
2023-09-21T13:20:00.0/2023-09-21T13:21:00.0,510.40200000000004
2023-09-21T13:21:00.0/2023-09-21T13:22:00.0,507.6
2023-09-21T13:22:00.0/2023-09-21T13:23:00.0,504.792
2023-09-21T13:23:00.0/2023-09-21T13:24:00.0,501.96599999999995
2023-09-21T13:24:00.0/2023-09-21T13:25:00.0,499.13399999999996
2023-09-21T13:25:00.0/2023-09-21T13:26:00.0,496.28999999999996
2023-09-21T13:26:00.0/2023-09-21T13:27:00.0,493.434
2023-09-21T13:27:00.0/2023-09-21T13:28:00.0,490.566
2023-09-21T13:28:00.0/2023-09-21T13:29:00.0,487.692
2023-09-21T13:29:00.0/2023-09-21T13:30:00.0,484.806
2023-09-21T13:30:00.0/2023-09-21T13:31:00.0,481.914
2023-09-21T13:31:00.0/2023-09-21T13:32:00.0,479.00399999999996
2023-09-21T13:32:00.0/2023-09-21T13:33:00.0,476.094
2023-09-21T13:33:00.0/2023-09-21T13:34:00.0,473.166
2023-09-21T13:34:00.0/2023-09-21T13:35:00.0,470.232
2023-09-21T13:35:00.0/2023-09-21T13:36:00.0,467.292
2023-09-21T13:36:00.0/2023-09-21T13:37:00.0,464.334
2023-09-21T13:37:00.0/2023-09-21T13:38:00.0,461.37
2023-09-21T13:38:00.0/2023-09-21T13:39:00.0,458.4
2023-09-21T13:39:00.0/2023-09-21T13:40:00.0,455.418
2023-09-21T13:40:00.0/2023-09-21T13:41:00.0,452.43
2023-09-21T13:41:00.0/2023-09-21T13:42:00.0,449.43
2023-09-21T13:42:00.0/2023-09-21T13:43:00.0,446.42400000000004
2023-09-21T13:43:00.0/2023-09-21T13:44:00.0,443.406
2023-09-21T13:44:00.0/2023-09-21T13:45:00.0,440.382
2023-09-21T13:45:00.0/2023-09-21T13:46:00.0,437.35200000000003
2023-09-21T13:46:00.0/2023-09-21T13:47:00.0,434.31
2023-09-21T13:47:00.0/2023-09-21T13:48:00.0,431.256
2023-09-21T13:48:00.0/2023-09-21T13:49:00.0,428.19599999999997
2023-09-21T13:49:00.0/2023-09-21T13:50:00.0,425.13
2023-09-21T13:50:00.0/2023-09-21T13:51:00.0,422.058
2023-09-21T13:51:00.0/2023-09-21T13:52:00.0,418.974
2023-09-21T13:52:00.0/2023-09-21T13:53:00.0,415.884
2023-09-21T13:53:00.0/2023-09-21T13:54:00.0,412.788
2023-09-21T13:54:00.0/2023-09-21T13:55:00.0,409.686
2023-09-21T13:55:00.0/2023-09-21T13:56:00.0,406.572
2023-09-21T13:56:00.0/2023-09-21T13:57:00.0,403.452
2023-09-21T13:57:00.0/2023-09-21T13:58:00.0,400.326
2023-09-21T13:58:00.0/2023-09-21T13:59:00.0,397.194
2023-09-21T13:59:00.0/2023-09-21T14:00:00.0,394.05
2023-09-21T14:00:00.0/2023-09-21T14:01:00.0,390.9
2023-09-21T14:01:00.0/2023-09-21T14:02:00.0,387.75
2023-09-21T14:02:00.0/2023-09-21T14:03:00.0,384.58799999999997
2023-09-21T14:03:00.0/2023-09-21T14:04:00.0,381.42
2023-09-21T14:04:00.0/2023-09-21T14:05:00.0,378.246
2023-09-21T14:05:00.0/2023-09-21T14:06:00.0,375.06600000000003
2023-09-21T14:06:00.0/2023-09-21T14:07:00.0,371.88
2023-09-21T14:07:00.0/2023-09-21T14:08:00.0,368.688
2023-09-21T14:08:00.0/2023-09-21T14:09:00.0,365.49
2023-09-21T14:09:00.0/2023-09-21T14:10:00.0,362.292
2023-09-21T14:10:00.0/2023-09-21T14:11:00.0,359.082
2023-09-21T14:11:00.0/2023-09-21T14:12:00.0,355.866
2023-09-21T14:12:00.0/2023-09-21T14:13:00.0,352.65000000000003
2023-09-21T14:13:00.0/2023-09-21T14:14:00.0,349.42199999999997
2023-09-21T14:14:00.0/2023-09-21T14:15:00.0,346.19399999999996
2023-09-21T14:15:00.0/2023-09-21T14:16:00.0,342.96000000000004
2023-09-21T14:16:00.0/2023-09-21T14:17:00.0,339.71999999999997
2023-09-21T14:17:00.0/2023-09-21T14:18:00.0,336.47999999999996
2023-09-21T14:18:00.0/2023-09-21T14:19:00.0,333.234
2023-09-21T14:19:00.0/2023-09-21T14:20:00.0,329.98199999999997
2023-09-21T14:20:00.0/2023-09-21T14:21:00.0,326.724
2023-09-21T14:21:00.0/2023-09-21T14:22:00.0,323.466
2023-09-21T14:22:00.0/2023-09-21T14:23:00.0,320.202
2023-09-21T14:23:00.0/2023-09-21T14:24:00.0,316.938
2023-09-21T14:24:00.0/2023-09-21T14:25:00.0,313.668
2023-09-21T14:25:00.0/2023-09-21T14:26:00.0,310.392
2023-09-21T14:26:00.0/2023-09-21T14:27:00.0,307.116
2023-09-21T14:27:00.0/2023-09-21T14:28:00.0,303.84000000000003
2023-09-21T14:28:00.0/2023-09-21T14:29:00.0,300.558
2023-09-21T14:29:00.0/2023-09-21T14:30:00.0,297.276
2023-09-21T14:30:00.0/2023-09-21T14:31:00.0,293.988
2023-09-21T14:31:00.0/2023-09-21T14:32:00.0,290.7
2023-09-21T14:32:00.0/2023-09-21T14:33:00.0,287.406
2023-09-21T14:33:00.0/2023-09-21T14:34:00.0,284.118
2023-09-21T14:34:00.0/2023-09-21T14:35:00.0,280.82399999999996
2023-09-21T14:35:00.0/2023-09-21T14:36:00.0,277.524
2023-09-21T14:36:00.0/2023-09-21T14:37:00.0,274.23
2023-09-21T14:37:00.0/2023-09-21T14:38:00.0,270.93
2023-09-21T14:38:00.0/2023-09-21T14:39:00.0,267.636
2023-09-21T14:39:00.0/2023-09-21T14:40:00.0,264.336
2023-09-21T14:40:00.0/2023-09-21T14:41:00.0,261.036
2023-09-21T14:41:00.0/2023-09-21T14:42:00.0,257.736
2023-09-21T14:42:00.0/2023-09-21T14:43:00.0,254.43599999999998
2023-09-21T14:43:00.0/2023-09-21T14:44:00.0,251.142
2023-09-21T14:44:00.0/2023-09-21T14:45:00.0,247.842
2023-09-21T14:45:00.0/2023-09-21T14:46:00.0,244.548
2023-09-21T14:46:00.0/2023-09-21T14:47:00.0,241.24800000000002
2023-09-21T14:47:00.0/2023-09-21T14:48:00.0,237.954
2023-09-21T14:48:00.0/2023-09-21T14:49:00.0,234.66
2023-09-21T14:49:00.0/2023-09-21T14:50:00.0,231.37199999999999
2023-09-21T14:50:00.0/2023-09-21T14:51:00.0,228.078
2023-09-21T14:51:00.0/2023-09-21T14:52:00.0,224.796
2023-09-21T14:52:00.0/2023-09-21T14:53:00.0,221.508
2023-09-21T14:53:00.0/2023-09-21T14:54:00.0,218.226
2023-09-21T14:54:00.0/2023-09-21T14:55:00.0,214.95
2023-09-21T14:55:00.0/2023-09-21T14:56:00.0,211.67399999999998
2023-09-21T14:56:00.0/2023-09-21T14:57:00.0,208.404
2023-09-21T14:57:00.0/2023-09-21T14:58:00.0,205.14000000000001
2023-09-21T14:58:00.0/2023-09-21T14:59:00.0,201.87599999999998
2023-09-21T14:59:00.0/2023-09-21T15:00:00.0,198.618
2023-09-21T15:00:00.0/2023-09-21T15:01:00.0,195.34799999999998
2023-09-21T15:01:00.0/2023-09-21T15:02:00.0,192.06
2023-09-21T15:02:00.0/2023-09-21T15:03:00.0,188.77800000000002
2023-09-21T15:03:00.0/2023-09-21T15:04:00.0,185.50199999999998
2023-09-21T15:04:00.0/2023-09-21T15:05:00.0,182.232
2023-09-21T15:05:00.0/2023-09-21T15:06:00.0,178.974
2023-09-21T15:06:00.0/2023-09-21T15:07:00.0,175.71599999999998
2023-09-21T15:07:00.0/2023-09-21T15:08:00.0,172.476
2023-09-21T15:08:00.0/2023-09-21T15:09:00.0,169.23600000000002
2023-09-21T15:09:00.0/2023-09-21T15:10:00.0,166.014
2023-09-21T15:10:00.0/2023-09-21T15:11:00.0,162.798
2023-09-21T15:11:00.0/2023-09-21T15:12:00.0,159.58800000000002
2023-09-21T15:12:00.0/2023-09-21T15:13:00.0,156.396
2023-09-21T15:13:00.0/2023-09-21T15:14:00.0,153.21
2023-09-21T15:14:00.0/2023-09-21T15:15:00.0,150.036
2023-09-21T15:15:00.0/2023-09-21T15:16:00.0,146.87400000000002
2023-09-21T15:16:00.0/2023-09-21T15:17:00.0,143.724
2023-09-21T15:17:00.0/2023-09-21T15:18:00.0,140.59199999999998
2023-09-21T15:18:00.0/2023-09-21T15:19:00.0,137.47199999999998
2023-09-21T15:19:00.0/2023-09-21T15:20:00.0,134.36399999999998
2023-09-21T15:20:00.0/2023-09-21T15:21:00.0,131.268
2023-09-21T15:21:00.0/2023-09-21T15:22:00.0,128.19
2023-09-21T15:22:00.0/2023-09-21T15:23:00.0,125.13000000000001
2023-09-21T15:23:00.0/2023-09-21T15:24:00.0,122.082
2023-09-21T15:24:00.0/2023-09-21T15:25:00.0,119.05799999999999
2023-09-21T15:25:00.0/2023-09-21T15:26:00.0,116.04599999999999
2023-09-21T15:26:00.0/2023-09-21T15:27:00.0,113.052
2023-09-21T15:27:00.0/2023-09-21T15:28:00.0,110.082
2023-09-21T15:28:00.0/2023-09-21T15:29:00.0,107.13000000000001
2023-09-21T15:29:00.0/2023-09-21T15:30:00.0,104.196
2023-09-21T15:30:00.0/2023-09-21T15:31:00.0,101.28
2023-09-21T15:31:00.0/2023-09-21T15:32:00.0,98.39399999999999
2023-09-21T15:32:00.0/2023-09-21T15:33:00.0,95.52000000000001
2023-09-21T15:33:00.0/2023-09-21T15:34:00.0,92.676
2023-09-21T15:34:00.0/2023-09-21T15:35:00.0,89.85600000000001
2023-09-21T15:35:00.0/2023-09-21T15:36:00.0,87.06
2023-09-21T15:36:00.0/2023-09-21T15:37:00.0,84.288
2023-09-21T15:37:00.0/2023-09-21T15:38:00.0,81.53999999999999
2023-09-21T15:38:00.0/2023-09-21T15:39:00.0,78.822
2023-09-21T15:39:00.0/2023-09-21T15:40:00.0,76.134
2023-09-21T15:40:00.0/2023-09-21T15:41:00.0,73.47
2023-09-21T15:41:00.0/2023-09-21T15:42:00.0,70.83600000000001
2023-09-21T15:42:00.0/2023-09-21T15:43:00.0,68.232
2023-09-21T15:43:00.0/2023-09-21T15:44:00.0,65.658
2023-09-21T15:44:00.0/2023-09-21T15:45:00.0,63.120000000000005
2023-09-21T15:45:00.0/2023-09-21T15:46:00.0,60.612
2023-09-21T15:46:00.0/2023-09-21T15:47:00.0,58.134
2023-09-21T15:47:00.0/2023-09-21T15:48:00.0,55.698
2023-09-21T15:48:00.0/2023-09-21T15:49:00.0,53.292
2023-09-21T15:49:00.0/2023-09-21T15:50:00.0,50.922
2023-09-21T15:50:00.0/2023-09-21T15:51:00.0,48.588
2023-09-21T15:51:00.0/2023-09-21T15:52:00.0,46.29
2023-09-21T15:52:00.0/2023-09-21T15:53:00.0,44.034
2023-09-21T15:53:00.0/2023-09-21T15:54:00.0,41.82
2023-09-21T15:54:00.0/2023-09-21T15:55:00.0,39.641999999999996
2023-09-21T15:55:00.0/2023-09-21T15:56:00.0,37.506
2023-09-21T15:56:00.0/2023-09-21T15:57:00.0,35.412
2023-09-21T15:57:00.0/2023-09-21T15:58:00.0,33.36
2023-09-21T15:58:00.0/2023-09-21T15:59:00.0,31.349999999999998
2023-09-21T15:59:00.0/2023-09-21T16:00:00.0,29.388
2023-09-21T16:00:00.0/2023-09-21T16:01:00.0,27.473999999999997
2023-09-21T16:01:00.0/2023-09-21T16:02:00.0,25.602
2023-09-21T16:02:00.0/2023-09-21T16:03:00.0,23.772
2023-09-21T16:03:00.0/2023-09-21T16:04:00.0,21.996
2023-09-21T16:04:00.0/2023-09-21T16:05:00.0,20.262
2023-09-21T16:05:00.0/2023-09-21T16:06:00.0,18.581999999999997
2023-09-21T16:06:00.0/2023-09-21T16:07:00.0,16.95
2023-09-21T16:07:00.0/2023-09-21T16:08:00.0,15.366
2023-09-21T16:08:00.0/2023-09-21T16:09:00.0,13.836
2023-09-21T16:09:00.0/2023-09-21T16:10:00.0,12.354
2023-09-21T16:10:00.0/2023-09-21T16:11:00.0,10.926
2023-09-21T16:11:00.0/2023-09-21T16:12:00.0,9.546
2023-09-21T16:12:00.0/2023-09-21T16:13:00.0,8.214
2023-09-21T16:13:00.0/2023-09-21T16:14:00.0,6.942
2023-09-21T16:14:00.0/2023-09-21T16:15:00.0,5.718
2023-09-21T16:15:00.0/2023-09-21T16:16:00.0,4.548
2023-09-21T16:16:00.0/2023-09-21T16:17:00.0,3.432
2023-09-21T16:17:00.0/2023-09-21T16:18:00.0,2.364
2023-09-21T16:18:00.0/2023-09-21T16:19:00.0,1.344
2023-09-21T16:19:00.0/2023-09-21T16:20:00.0,0.444
2023-09-21T16:20:00.0/2023-09-21T16:21:00.0,0.0
2023-09-21T16:21:00.0/2023-09-21T16:22:00.0,0.0
2023-12-21T05:40:00.0/2023-12-21T05:41:00.0,0.0
2023-12-21T05:41:00.0/2023-12-21T05:42:00.0,0.0
2023-12-21T05:42:00.0/2023-12-21T05:43:00.0,0.546
2023-12-21T05:43:00.0/2023-12-21T05:44:00.0,1.392
2023-12-21T05:44:00.0/2023-12-21T05:45:00.0,2.364
2023-12-21T05:45:00.0/2023-12-21T05:46:00.0,3.39
2023-12-21T05:46:00.0/2023-12-21T05:47:00.0,4.4639999999999995
2023-12-21T05:47:00.0/2023-12-21T05:48:00.0,5.61
2023-12-21T05:48:00.0/2023-12-21T05:49:00.0,6.804
2023-12-21T05:49:00.0/2023-12-21T05:50:00.0,8.052000000000001
2023-12-21T05:50:00.0/2023-12-21T05:51:00.0,9.342
2023-12-21T05:51:00.0/2023-12-21T05:52:00.0,10.674
2023-12-21T05:52:00.0/2023-12-21T05:53:00.0,12.042
2023-12-21T05:53:00.0/2023-12-21T05:54:00.0,13.482000000000001
2023-12-21T05:54:00.0/2023-12-21T05:55:00.0,15.006
2023-12-21T05:55:00.0/2023-12-21T05:56:00.0,16.584
2023-12-21T05:56:00.0/2023-12-21T05:57:00.0,18.204
2023-12-21T05:57:00.0/2023-12-21T05:58:00.0,19.872
2023-12-21T05:58:00.0/2023-12-21T05:59:00.0,21.582
2023-12-21T05:59:00.0/2023-12-21T06:00:00.0,23.34
2023-12-21T06:00:00.0/2023-12-21T06:01:00.0,25.134
2023-12-21T06:01:00.0/2023-12-21T06:02:00.0,26.976
2023-12-21T06:02:00.0/2023-12-21T06:03:00.0,28.848
2023-12-21T06:03:00.0/2023-12-21T06:04:00.0,30.762000000000004
2023-12-21T06:04:00.0/2023-12-21T06:05:00.0,32.712
2023-12-21T06:05:00.0/2023-12-21T06:06:00.0,34.692
2023-12-21T06:06:00.0/2023-12-21T06:07:00.0,36.708
2023-12-21T06:07:00.0/2023-12-21T06:08:00.0,38.76
2023-12-21T06:08:00.0/2023-12-21T06:09:00.0,40.836
2023-12-21T06:09:00.0/2023-12-21T06:10:00.0,42.942
2023-12-21T06:10:00.0/2023-12-21T06:11:00.0,45.077999999999996
2023-12-21T06:11:00.0/2023-12-21T06:12:00.0,47.238
2023-12-21T06:12:00.0/2023-12-21T06:13:00.0,49.422
2023-12-21T06:13:00.0/2023-12-21T06:14:00.0,51.636
2023-12-21T06:14:00.0/2023-12-21T06:15:00.0,53.874
2023-12-21T06:15:00.0/2023-12-21T06:16:00.0,56.13
2023-12-21T06:16:00.0/2023-12-21T06:17:00.0,58.410000000000004
2023-12-21T06:17:00.0/2023-12-21T06:18:00.0,60.708
2023-12-21T06:18:00.0/2023-12-21T06:19:00.0,63.03
2023-12-21T06:19:00.0/2023-12-21T06:20:00.0,65.36999999999999
2023-12-21T06:20:00.0/2023-12-21T06:21:00.0,67.72200000000001
2023-12-21T06:21:00.0/2023-12-21T06:22:00.0,70.098
2023-12-21T06:22:00.0/2023-12-21T06:23:00.0,72.48599999999999
2023-12-21T06:23:00.0/2023-12-21T06:24:00.0,74.892
2023-12-21T06:24:00.0/2023-12-21T06:25:00.0,77.316
2023-12-21T06:25:00.0/2023-12-21T06:26:00.0,79.752
2023-12-21T06:26:00.0/2023-12-21T06:27:00.0,82.2
2023-12-21T06:27:00.0/2023-12-21T06:28:00.0,84.66
2023-12-21T06:28:00.0/2023-12-21T06:29:00.0,87.13199999999999
2023-12-21T06:29:00.0/2023-12-21T06:30:00.0,89.616
2023-12-21T06:30:00.0/2023-12-21T06:31:00.0,92.112
2023-12-21T06:31:00.0/2023-12-21T06:32:00.0,94.614
2023-12-21T06:32:00.0/2023-12-21T06:33:00.0,97.128
2023-12-21T06:33:00.0/2023-12-21T06:34:00.0,99.654
2023-12-21T06:34:00.0/2023-12-21T06:35:00.0,102.186
2023-12-21T06:35:00.0/2023-12-21T06:36:00.0,104.724
